Fraud,Address,Normal_Txns,Normal_Sent_txns,Normal_Received_txns,ERC20_txns,ERC20_Sent_txns,ERC20_Received_txns,Internal_Txn,Eth_Volume,Sent_Eth,Received_Eth,ERC20_Volume,Sent_ERC20,Received_ERC20,Stable_Coin_Volume,Sent_Stable_Coin,Received_Stable_Coin,First_Txn_Timestamp,Last_Txn_Timestamp,Wallet_LifeTime,Min_Time_Btw_Normal_Txns,Avg_Time_Btw_Normal_Txns,Max_Time_Btw_Normal_Txns,Min_Time_Btw_ERC20_Txns,Avg_Time_Btw_ERC20_Txns,Max_Time_Btw_ERC20_Txns,Min_Time_Btw_Txns,Avg_Time_Btw_Txns,Max_Time_Btw_Txns,Uniq_Wallet_In_Normal_Txns,Uniq_SmrtCntrs_In_Normal_Txns,Uniq_Wallet_In_ERC20_Txns,Uniq_SmrtCntrs_In_ERC20_Txns
1,0xf2bdc3480c77f0f9c069f69f7768a2483887c006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x46de1a9df7fb7c8bdd3a5eb84789c1770975cc78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x0eea73bc675d3012d3d602bd03cbf51a4b64eaee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xfbd9042ff0098bfad4b31a2c2d4d9e531c2721ce,0,0,0,2,0,2,0,0,0,0,1.347,0,1.347,0,0,0,1547966568,1663405199,115438631000,0,0,0,115438631000,57719316000,0,115438631000,57719316000,0,0,0,2,0
1,0x1d50588c0aa11959a5c28831ce3dc5f1d3120d29,180,1,179,3,0,3,0,431.05572577056955,215.0,216.05572577056958,1018.0,0,1018.0,0,0,0,1524568636,1545007097,20438461000,0,59000,627000,642134000,5493407000,0,0,111686000,627000,177,0,1,2
1,0x97b65fd1d762f809747432c09760985566edff12,5,2,3,0,0,0,0,6.9867843800000005,3.48969619,3.49708819,0,0,0,0,0,0,1615134468,1615217916,83448000,111000,16690000,2710000,0,0,0,111000,16690000,2710000,5,0,0,0
1,0x3e5e4f3d514caec2d4aab20cc514a4a79681b6ef,2,1,1,1,0,1,0,1293.69,646.8,646.89,0.01,0,0.01,0,0,0,1550944317,1663618655,112674338000,64607000,32304000,0,0,0,0,64607000,37558113000,0,2,0,1,0
1,0x7ba85e2e55c7598378fe927ad2aef2dac6c45218,15,1,14,0,0,0,0,52.748,26.37,26.378,0,0,0,0,0,0,1519127916,1519220115,92199000,288000,6147000,813000,0,0,0,288000,6147000,813000,11,0,0,0
1,0x8c9492406473d9bf12dc669d5d1f74ca151d5e57,239,9,230,8,4,4,0,87.25947731974622,43.6,43.65947731974623,147742.83974817066,73871.41924,73871.42050817066,147711.49848,73855.74924,73855.74924,1640133920,1656704798,16570878000,0,69334000,4929000,0,1944922000,12256015000,0,67089000,4929000,215,3,5,3
1,0xfc4bc1b71630e2ea621f89a346f61372d1dc8f8f,7,1,6,0,0,0,0,121.4362,60.717575000000004,60.718625,0,0,0,0,0,0,1538587067,1539615930,1028863000,19000,146980000,693609000,0,0,0,19000,146980000,693609000,3,0,0,0
1,0x3eadb407f81d62d27f63a8881805b1735f70e692,17,1,16,5,0,5,0,56.5626039,28.28087145,28.28173245,916.348,0,916.348,0,0,0,1525891782,1557730233,31838451000,33000,189046000,629000,1417000,5710260000,18776323000,33000,1447202000,629000,12,0,2,1
1,0xd17552cb589f3fbc2ddf479170b36849d3c56fdc,159,113,48,18,7,11,13,21.88958788572504,15.436434378229514,6.453153507495522,5037868.501911531,2518134.103049023,2519734.398862508,24021.021074106073,12010.510537053036,12010.510537053036,1661303503,1670319035,9015532000,0,56701000,344000,0,74058000,352000,0,50935000,8000,57,42,9,6
1,0x4833d40e21a756b6be33d8b9231d404efa9ba6b1,264,77,188,4,2,2,1,45.71085536324737,24.277703454089007,21.43315190915836,18302.288001,9151.144,9151.144001,18301.788001,9150.894,9150.894001,1643151385,1663283975,20132590000,0,76260000,666552000,1238306000,1476928000,0,0,75122000,666552000,201,7,2,2
1,0x8ad3f1d1620176a1d7e1cd76c18a60a514fed346,8,3,5,3,0,3,0,8.998496,4.498748,4.499748,2.6839999999999997,0,2.6839999999999997,0,0,0,1528041718,1663609643,135567925000,37000,106196000,504437000,9774199000,38551203000,0,37000,12324357000,504437000,7,0,2,1
1,0x86a120236c1f595ea53a93736b2e397c27af802e,0,0,0,3,0,3,0,0,0,0,2.6839999999999997,0,2.6839999999999997,0,0,0,1547956034,1663609643,115653609000,0,0,0,9774199000,38551203000,0,9774199000,38551203000,0,0,0,2,1
1,0x5d0dd8e7585201ab1bc36fcec3922cc4ff6cef64,6,4,2,1,0,1,0,4.0146366,2.0070033,2.0076333,0.01,0,0.01,0,0,0,1537850081,1663618655,125768574000,402000,2827178000,625000,0,0,0,402000,17966939000,625000,6,0,1,0
1,0x55ae9d9b872faff25c7804a3e78c7ebdac47cdc9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x9fafdd6748ba31c41a23c8303be53320ed41901c,3,0,3,1,0,1,0,3.16163645,0,3.16163645,1.7,0,1.7,0,0,0,1613447143,1705797731,92350588000,1452000,1688000,0,0,0,0,1452000,23087647000,0,3,0,0,1
1,0x19a02cc564e51488a673ab9b433730cac075a1f4,15,13,2,1,1,0,6,5.406347513283484,5.200863321063234,0.20548419222025036,5.185,5.185,0,0,0,0,1648449492,1693674455,45224963000,27000,3014998000,195000,0,0,0,0,2826560000,195000,4,10,1,0
1,0x8fc07640bcc475aebc70fd8d3580dadfcbb51f74,316,21,295,57,10,47,0,864.8935024817196,432.43852173485976,432.4549807468598,34384.62129345666,14243.6229249771,20140.99836847956,0,0,0,1511293165,1564589242,53296077000,0,50538000,4045000,19000,888692000,1851000,0,142885000,4045000,261,10,20,1
1,0x42ff5fff0e369ef6880875efcacb3b7c77974abc,0,0,0,1,0,1,0,0,0,0,0.01,0,0.01,0,0,0,1663618655,1663618655,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0x53a47e0d6684ac7e3898273626d1a52b194f6962,17,2,15,0,0,0,0,222.350506,111.174938,111.175568,0,0,0,0,0,0,1577220751,1577263541,42790000,84000,2517000,7071000,0,0,0,84000,2517000,7071000,16,0,0,0
1,0x42f9f1c59ed70d5ea385957c76ddee3eaee20eae,4,3,1,5,2,3,0,0.021885777514897353,0.009074237514897353,0.01281154,27964.13584,13982.06792,13982.06792,0,0,0,1655741512,1661362400,5620888000,281000,1404438000,0,127000,1800000,3417000,0,624543000,3136000,2,1,3,0
1,0x068d4b395064c94883b508fa2eb75b9dd08b5e4d,68,59,10,47,31,16,2,19.735234054024396,10.066893666682397,9.670340387342,2722738.9811374913,609299.7204687457,2113439.2606687457,7947.440937491375,3973.7204687456874,3973.7204687456874,1546304775,1598952844,52648069000,12000,752250000,1992133000,87000,1120172000,5303000,0,457809000,5303000,18,5,9,2
1,0x00650a784ee109797ba8c05f3496bdbf2b2b7a1c,3,2,1,2,0,2,0,1.3593000000000002,0.6793,0.68,14.01,0,14.01,0,0,0,1539570132,1663618655,124048523000,1095751000,2365174000,0,123081071000,61540536000,0,128299000,24809705000,967452000,3,0,2,0
1,0x0b72eb78dd1ae56fe2a7cd53f1bea9f44f7b4211,2,1,1,4,0,4,0,14409.900000000001,7204.900000000001,7205.0,104.24114494,0,104.24114494,0,0,0,1547701648,1571629053,23927405000,3650790000,1825395000,0,71000,5895554000,549496000,71000,3987901000,345188000,2,0,2,1
1,0xe8d65d2557e70df779676d008db4265c737acc42,22,3,19,0,0,0,0,8.265,4.131,4.134,0,0,0,0,0,0,1647957139,1648706438,749299000,0,34059000,162000,0,0,0,0,34059000,162000,17,0,0,0
1,0x15b28795ad746ab67944b8aa3943ddc26a69fa50,25,7,18,6,5,1,0,333.99897319,166.89897319,167.1,81000.0,40500.0,40500.0,0,0,0,1599297632,1599418050,120418000,0,4741000,212000,49000,2193000,6113000,0,3884000,1885000,19,2,5,1
1,0xdabb0f6cec1b405b69729b60846d52f3ccb45759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x55f0fbaa71f047ba271d9380f1e9e49d8a5e3f29,103,9,100,2,0,2,0,194.04659586,97.00829586,97.03829999999999,219372005.29810196,0,219372005.29810196,0,0,0,1617606318,1618293572,687254000,0,6672000,8328000,425783000,212892000,0,0,6545000,8328000,73,1,0,2
1,0x67dc51fca0626bcb18eaf82a0e8aa355019b8723,23,16,7,31,11,20,2,29.63341058952121,14.81326162,14.82014896952121,19938.946232,9969.473116,9969.473116,16743.774432,8371.887216,8371.887216,1559832603,1592574574,32741971000,783000,1423564000,4668000,728000,665532000,53982000,0,606333000,4668000,6,3,9,0
1,0x0aeffd862a9cfa827574e2e5e50cda07685c9260,156,152,15,194,94,100,8,196.52603764677443,181.65590610677444,14.87013154,4473592.370444085,2236796.1852220376,2236796.185222048,3533871.47676199,1766935.73838099,1766935.738381,1599689822,1603886192,4196370000,0,26899000,11958000,0,6455000,12123000,0,11990000,165000,7,25,15,20
1,0x2a1c52252043257eb84228a90457772d870c0994,8,2,6,0,0,0,0,5.34568241,2.48312,2.86256241,0,0,0,0,0,0,1563734028,1631580433,67846405000,3924000,8480801000,26645000,0,0,0,3924000,8480801000,26645000,8,0,0,0
1,0x009aadbc3826a67b603483e7b1174806d8a782bf,253,13,240,0,0,0,0,82.18596949130351,41.08400404885177,41.10196544245175,0,0,0,0,0,0,1644756361,1649169580,4413219000,0,17444000,62903000,0,0,0,0,17444000,62903000,197,0,0,0
1,0x5337a05cc6bcc36b9e70a4b2f81d4c7287aa742e,229,130,99,28,16,12,0,51124.9401216647,25562.4152364484,25562.524885216302,6473952.384184975,3236969.906864093,3236982.477320882,0,0,0,1530859697,1663405199,132545502000,0,2695000,35269000,49000,4732453000,66278000,0,515741000,35269000,98,5,15,6
1,0x732af5b7e2cd0a49d65b5923e8679c8a4a3e8042,35,34,3,0,0,0,0,0.8557114970114343,0.40571149701143433,0.452,0,0,0,0,0,0,1644891688,1646312116,1420428000,0,40584000,390770000,0,0,0,0,40584000,390770000,6,3,0,0
1,0xd86f5b3739913b99fcf6e51c6e5e8f1f714bd187,167,144,23,6,2,5,0,126.69311365699504,63.07968192988731,63.61343172710774,66001.00054320996,30000.0,36001.000543209964,60001.0,30000.0,30001.0,1649631037,1685227979,35596942000,0,179313000,672000,0,5907862000,5343594000,0,205763000,672000,27,27,3,2
1,0x492f66c978d1c91f4721ebd4ca89f8e42895d6b4,3,2,1,0,0,0,0,745.9991619941645,372.9991619941646,373.0,0,0,0,0,0,0,1503322128,1670514287,167192159000,292522000,55730720000,0,0,0,0,292522000,55730720000,0,3,0,0,0
1,0x3f8a37bde9b15b65c82f9cdd00192e0ba36cc5fc,277,91,186,177,61,116,1,632.0843574210012,316.15071398400056,315.93364343700057,32720690.74320882,16346235.736630375,16374455.006578444,0,0,0,1513795256,1578646997,64851741000,0,9082000,13000,16000,366369000,123000,0,142845000,13000,191,38,85,4
1,0xee14140f20fb737809ca206c238382b3f802ca6c,105,2,103,13,1,12,1,215.14091401500002,107.72143000000001,107.419484015,9217.942702127002,2.084599078500934,9215.8581030485,0,0,0,1520898312,1694147975,173249663000,10000,1561669000,129885000,123109000,13245191000,3266348000,0,1468217000,129885000,65,1,4,6
1,0x3f08b12dc209df102eff517c528fcfaf0f04f0e2,108,1,107,4,0,4,0,40.75891252204407,14.46,26.298912522044073,6103.1,0,6103.1,0,0,0,1652318844,1703473787,51154943000,0,49377000,24919000,92196000,7206063000,20744112000,0,456741000,24919000,88,0,0,2
1,0x6fdd519438b838561ab2819b4245b82b8d44c4b9,5,3,2,1,0,1,0,179.8784144,89.92945019199999,89.948964208,227104238299.13974,0,227104238299.13974,0,0,0,1601912794,1621193669,19280875000,56000,3856175000,3656174000,0,0,0,0,3213479000,3656174000,4,1,0,1
1,0x2a1cbda9f24255ff3489561af72342871c06b7a3,3,2,1,5,1,4,0,1.1711491569999999,0.584306797,0.58684236,108.61392,52.96496,55.648959999999995,0,0,0,1526913908,1663609643,136695735000,318000,11316000,33630000,82764000,27339147000,20959362000,0,17086967000,49134000,2,1,4,1
1,0xd5a9f47af9b7cd29697da45b295744171f5d78b2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x007b7f245578b1ee26aace08291d66960080a2a6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x53db08c95d0d6de34d8318970bbcb063f82fcc41,28,8,20,0,0,0,0,23.67877842,11.83525221,11.84352621,0,0,0,0,0,0,1528644484,1531170610,2526126000,0,90219000,48000,0,0,0,0,90219000,48000,27,0,0,0
1,0xcad6741ec9d9bcbd077ba740cadc347094539798,27,7,20,0,0,0,0,11.307573830969869,5.646813,5.660760830969869,0,0,0,0,0,0,1614437909,1627487076,13049167000,284000,483302000,426000,0,0,0,284000,483302000,426000,21,1,0,0
1,0x42cb36f0cb53aa4c15951be921b3dc3457dd7c09,7,6,1,0,0,0,0,3.390202797378993,1.690202797378993,1.7,0,0,0,0,0,0,1651742189,1651873203,131014000,34000,18716000,34548000,0,0,0,34000,18716000,34548000,5,2,0,0
1,0x77c6c63fa99d541d0d4a82cc825ee29824bdd2a9,97,46,51,0,0,0,0,75.47676882594936,37.68510940067742,37.79165942527195,0,0,0,0,0,0,1637720188,1704009503,66289315000,0,683395000,108800000,0,0,0,0,683395000,108800000,84,1,0,0
1,0xc9f32ce1127e44c51cbd182d6364f3d707fd0d47,10,2,8,1,0,1,0,398.679,199.329,199.35,600.0,0,600.0,0,0,0,1497755941,1529227763,31471822000,25000,94816000,713000,0,0,0,25000,2861075000,713000,8,0,1,0
1,0xe60875c99819feb167f43561d291039dd1123fc1,21,10,11,1,0,1,0,3.510961299027153,1.7502938729584248,1.7606674260687283,1.0,0,1.0,0,0,0,1649335773,1655465252,6129479000,0,180165000,21368000,0,0,0,0,278613000,21368000,14,5,1,0
1,0x002f0c8119c16d310342d869ca8bf6ace34d9c39,6,3,3,1,0,1,1,2.646353012196458,1.327533012196458,1.3188199999999999,1.337,0,1.337,0,0,0,1529873859,1679718995,149845136000,1245000,24974189000,8088000,0,0,0,1245000,21406448000,8088000,5,0,1,0
1,0xfdff5c88b7ce9b45037c360c380904e780de17a4,7,1,6,3,0,3,0,7.860612041380236,3.928227299380236,3.932384742,114.07,0,114.07,0,0,0,1531372952,1709651279,178278327000,28000,25468332000,7567000,2964278000,53595998000,0,28000,17827833000,7567000,6,0,1,2
1,0xb12983fde7f7207b2f2cd7b6e415b11e82d13d9b,6,2,4,1,0,1,0,23.443023852090175,11.721338676045088,11.721685176045089,888888.0,0,888888.0,0,0,0,1578506526,1581511659,3005133000,17734000,500856000,47074000,0,0,0,17734000,429305000,47074000,6,0,0,1
1,0x5baf26feda7361b8fe52362169ec537f3a8b8346,43,39,4,3,1,2,31,15.861737258400426,14.819395465985519,1.0423417924149074,333.285,0.1425,333.1425,0,0,0,1650376426,1680382739,30006313000,0,697821000,772000,24000,7297653000,21892934000,0,652311000,772000,13,26,3,0
1,0x317e598cab34954c77f78815a7a76c80e1b62e87,44,3,41,0,0,0,0,20.37444886540147,10.17444886540147,10.200000000000001,0,0,0,0,0,0,1647094733,1647631652,536919000,0,12203000,205000,0,0,0,0,12203000,205000,28,1,0,0
1,0x5af80572a85cfa273e3aa18cab26fcf306b8dff4,79,63,18,67,49,18,0,20.253639955938723,9.988117865938722,10.26552209,2288.37581109,1144.0,1144.37581109,0,0,0,1595523907,1597622157,2098250000,83000,26560000,7009000,34000,5716000,23929000,0,14372000,7009000,27,1,49,0
1,0x9fe115c85dee8b0a23eaf09aa0b004979494c1d8,14,5,9,1,0,1,0,10.5612301,5.27960705,5.28162305,888888.0,0,888888.0,0,0,0,1567420208,1577883825,10463617000,1447000,518692000,1075206000,0,0,0,1447000,697574000,1075206000,14,0,0,1
1,0xa36a4c4a7cbfa24d087e02e49a0a600b2aaf5ee8,24,2,22,0,0,0,1,134.53291030351954,68.85994815175977,65.67296215175976,0,0,0,0,0,0,1616928444,1616945940,17496000,0,729000,1830000,0,0,0,0,729000,1830000,22,0,0,0
1,0xf0b53b0b187e576dbf17ad23037a8a293faab0de,4,2,2,3,0,3,0,6.058999999999999,3.029,3.03,2.6839999999999997,0,2.6839999999999997,0,0,0,1505440986,1663609643,158168657000,1088000,410256000,0,9774199000,38551203000,0,1088000,22595522000,40874022000,4,0,3,0
1,0xdb7faf0f7b587235efbe9b1142d43347b6c56c2b,120,40,80,1,0,1,1,242.18268128779508,121.09447864,121.08820264779507,888888.0,0,888888.0,0,0,0,1566239445,1584097405,17857960000,0,148816000,6452000,0,0,0,0,147586000,6452000,106,1,0,1
1,0x5e3ec117baf30044a1b08267208a130e7d69704e,22,1,21,2,0,2,0,76.87468872,38.43713436,38.43755436,13.379999999999999,0,13.379999999999999,0,0,0,1519326193,1663408487,144082294000,0,56937000,251000,115437112000,57718556000,0,0,6003429000,251000,20,0,2,0
1,0xc53d29c7c2b29e095e8e44da9e2d08bdb80d0797,295,208,88,211,25,186,2,1.2433887633504492,0.7157427827850703,0.5276459805653788,10028829.573516855,3418275.4749335675,6610554.098583288,0,0,0,1524023636,1663609643,139586007000,0,442724000,4059000,0,661545000,828824000,0,275862000,828824000,179,24,148,6
1,0xf08ad4086d2ef23da65cf1008eea37d1c89014ab,18,2,16,0,0,0,0,24.310115141803635,12.154994570901817,12.155120570901818,0,0,0,0,0,0,1577577340,1581628699,4051359000,158000,225076000,99312000,0,0,0,158000,225076000,99312000,17,0,0,0
1,0x384a09cee82159a207d026f642cd2f9249e03f7e,211,36,175,6,4,2,8,22.596396568069782,21.760466568069784,0.83593,12.0,6.0,6.0,0,0,0,1649360033,1667040395,17680362000,0,83793000,11970000,0,74545000,175000,0,81476000,11970000,73,13,4,0
1,0x0e783fdcfd5f3f1afbb11062315456bd16fee122,9,3,6,2,0,2,0,8.2502804,4.1245102,4.1257702,1.347,0,1.347,0,0,0,1530030582,1663610267,133579685000,349000,26540000,14976000,115648286000,57824143000,0,349000,12143608000,14976000,8,0,2,0
1,0xaeb4ed64df69678f291e5f7c834f5bffed122e26,37,1,36,0,0,0,1,80.7634255069236,40.57773,40.18569550692359,0,0,0,0,0,0,1613623003,1614061697,438694000,0,11857000,894000,0,0,0,0,11857000,894000,33,0,0,0
1,0xd4ff2bdca1fe1fb46cc9c51f90d113a3baa48aa9,0,0,0,1,0,1,0,0,0,0,0.01,0,0.01,0,0,0,1663610267,1663610267,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0x79d31b72efae46801e822946fca13d30ef30144e,2,1,1,4,1,3,0,0.01,0.0,0.01,1600.1,800.0,800.1,0,0,0,1600886711,1601273432,386721000,137000,68000,0,6666000,96680000,236024000,0,64454000,6666000,1,1,4,0
1,0xed80d06d49efcb4fac90546de2b8d71bb2f724c0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0xeaaaf85e36267d4a44532e4df628254d6ce7f9cd,3,2,1,13,1,12,0,0.615,0.305,0.31,1907.72968,950.0,957.72968,0,0,0,1530209840,1663405199,133195359000,214000,600834000,0,26175000,10245797000,116617000,0,8324710000,116617000,2,1,8,1
1,0x82dab2b5f2416cc61176c1e03bfd4afff52dcdc1,18,13,5,29,10,19,0,96.43298028064154,48.21419603782077,48.218784242820774,96777.70354253957,47974.140379148375,48803.5631633912,0,0,0,1505791404,1663609643,157818239000,0,478938000,2062000,0,5442007000,17000,0,3357835000,35000,8,8,15,3
1,0x1b18b87ba3258a61d8563478e0138b75c2df903c,91,29,62,1,0,1,11,14.775610926885657,14.416680926885656,0.35893,26.0,0,26.0,0,0,0,1650140430,1693874399,43733969000,0,480593000,14000,0,0,0,0,475369000,14000,19,9,1,0
1,0xbbc0825f36f3e3dec3b6499f02f609bea542e74f,3,1,2,0,0,0,0,46.55886528,23.27938014,23.27948514,0,0,0,0,0,0,1565058969,1565171725,112756000,500000,37585000,0,0,0,0,500000,37585000,0,3,0,0,0
1,0x839db3994bef8842c0809ab84996ba839fcac11e,29,3,26,5,0,5,0,42.54811222545127,21.272764612725634,21.275347612725632,915.021,0,915.021,0,0,0,1527624962,1663609643,135984681000,301000,31517000,5746000,1284842000,27142614000,18774618000,301000,3999549000,5746000,26,0,4,0
1,0xa79d0db686653745da64331732fd23d68ae19b11,9,3,6,0,0,0,0,0.256528232422,0.127940116211,0.128588116211,0,0,0,0,0,0,1524042424,1526397656,2355232000,74000,261692000,179241000,0,0,0,74000,261692000,179241000,7,0,0,0
1,0x6a54cdde54aeb881b0774838fc0d708a0e9e58f9,44,23,21,41,14,27,0,114.78268961,57.382,57.40068961,114678.400656,57339.2,57339.200656,114678.400656,57339.2,57339.200656,1569233937,1569768478,534541000,0,12149000,20745000,0,6434000,42169000,0,6289000,20745000,21,1,26,0
1,0xcda5dd8e13fdae006b270769b1a18fa6c5524ce0,8,2,6,1,0,1,0,18.95158,9.47558,9.476,15.0,0,15.0,0,0,0,1511613205,1522876683,11263478000,192000,51624000,3686000,0,0,0,192000,1251498000,3686000,8,0,1,0
1,0xdefb014b9e2f3bd81cdb084821f99b681cfca695,4,2,2,1,0,1,0,11.998,5.997999999999999,6.0,0.01,0,0.01,0,0,0,1517670059,1663618655,145948596000,687000,125988000,338679000,0,0,0,687000,29189719000,338679000,4,0,1,0
1,0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,33,7,26,2,0,2,1,55.80376856,28.16387078,27.639897780000002,992.0,0,992.0,0,0,0,1524142364,1529178933,5036569000,52000,126200000,3547000,4032337000,2016168000,0,52000,143902000,3547000,28,0,1,1
1,0x9854311e8ad9b6d1f563e96110caf404e4e446d7,10,1,9,0,0,0,0,32.043803799999985,16.0216,16.02220379999999,0,0,0,0,0,0,1604668729,1604736791,68062000,278000,6806000,739000,0,0,0,278000,6806000,739000,10,0,0,0
1,0x35a0d3ab1bdaa5de4466dac63eace2b6b2147538,32,16,16,0,0,0,0,25.481321251153798,12.728417625576899,12.752903625576899,0,0,0,0,0,0,1593879444,1608661538,14782094000,245000,461940000,431000,0,0,0,245000,461940000,431000,18,0,0,0
1,0xed2d26eed06ecfbfd796d1ec551d2a649a31e576,171,119,52,206,82,124,0,1788.8060697155518,894.3499200197758,894.4561496957758,6735186.383334633,3368300.1882816167,3366886.1950530163,0,0,0,1499802951,1545760230,45957279000,12000,2849000,331000,0,223094000,30000,0,121903000,30000,57,47,60,2
1,0x7485fd04f5e54494d2e2c54d440f75639d22f78c,10,3,7,0,0,0,0,17.124345738316425,8.559285369158212,8.565060369158212,0,0,0,0,0,0,1641158160,1641215473,57313000,0,5731000,415000,0,0,0,0,5731000,415000,10,0,0,0
1,0x5970d26c51397578c2b3420d20fbb2bcc5c5b00e,0,0,0,4,0,4,0,0,0,0,5.348,0,5.348,0,0,0,1547955256,1557730233,9774977000,0,0,0,1417000,2443744000,9771480000,1417000,2443744000,9771480000,0,0,2,1
1,0xa0df9ca52e8ab5dde22c55d9b3c2cdf814b9b773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x1e6a9ba05c5b538fb200056db77d70c63f3d0193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x3aa65f17cde339df49afd2f88b3c8495842d5fb0,11,5,6,1,0,1,0,108.446358,54.222,54.224358,13.37,0,13.37,0,0,0,1508119711,1547971375,39851664000,64000,38571000,7660000,0,0,0,64000,3320972000,7660000,8,0,1,0
1,0xd6a779c7fb040d7d82283efb6b64810189647405,37,2,35,1,0,1,0,78.44650252234054,39.22220126117026,39.22430126117027,8.0,0,8.0,0,0,0,1531495057,1534556668,3061611000,13000,25217000,553000,0,0,0,13000,80569000,553000,36,0,1,0
1,0x19f327c2b627f5193976e3413d491322bbb4d954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x095f6c0705d255959b3c00a877f043234cdf5d91,88,0,88,1,0,1,0,21.077280000000002,0,21.077280000000002,1.7,0,1.7,0,0,0,1645144669,1705797731,60653062000,0,46882000,5243000,0,0,0,0,681495000,5243000,66,0,0,1
1,0x607c78aeaabadb84adc3298fb3077fc75429e8bd,0,0,0,2,0,2,0,0,0,0,1.347,0,1.347,0,0,0,1547956034,1663609643,115653609000,0,0,0,115653609000,57826804000,0,115653609000,57826804000,0,0,0,2,0
1,0x25f754ade28ec1ed771ee22efeaed764847181e3,6,2,4,0,0,0,0,0.02327914,0.01100957,0.012269569999999999,0,0,0,0,0,0,1511867301,1519650927,7783626000,3592000,1297271000,209575000,0,0,0,3592000,1297271000,209575000,4,0,0,0
1,0x27c57c58559d6e3752375981c499c05279fb68d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0x9a88031270e35db9d3254bf66b92f64969d90440,3,2,1,1,0,1,0,1.99906831,0.99906831,1.0,0.01,0,0.01,0,0,0,1542237386,1663618655,121381269000,90000,2768308000,0,0,0,0,90000,30345317000,0,3,0,1,0
1,0xbca6294a6c80ee0f20173547b8d85d4948a0cb39,45,18,27,3,0,3,0,37.48876254664806,18.73957652669216,18.749186019955904,21270.01,0,21270.01,0,0,0,1522391650,1663609643,141217993000,67000,144666000,36030000,610574000,44825898000,0,67000,2942042000,36030000,28,0,2,1
1,0xff96c1a8cd66ea0db71908e8c6e47cb39baec608,46,41,5,38,20,18,0,0.0539,0.0166,0.0373,20808022.994557176,10646961.1824,10161061.812157175,0,0,0,1527109905,1663609643,136499738000,58000,112815000,1356000,58000,3592050000,719000,0,1624997000,1356000,1,21,11,2
1,0xab215957873deadd9512fbde29e6c12bea1dd1a1,0,0,0,1,0,1,0,0,0,0,15.0,0,15.0,0,0,0,1522470588,1522470588,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0x529158c43b00b727905c67fbbd6510f3c230757d,4,3,1,5,2,3,0,0.04564989082,0.0,0.04564989082,6131.434604037657,3065.7173020188284,3065.7173020188284,5092.154604037657,2546.0773020188285,2546.0773020188285,1600939280,1600963054,23774000,60000,127000,242000,0,4755000,558000,0,2642000,558000,1,3,2,2
1,0xb3944101efe4164981bba21e0d3725f1fae1bea9,40,19,21,0,0,0,0,79.8540569516288,39.92004315081441,39.934013800814405,0,0,0,0,0,0,1517182152,1529224265,12042113000,0,301053000,464000,0,0,0,0,301053000,464000,25,0,0,0
1,0xb00548770ea87482f024cd4292a975fea72e8f01,646,591,56,265,108,157,28,410.6679994489906,408.7143590341928,1.9636404147978155,231206867.76671788,115515816.14998421,115691051.61673366,0,0,0,1509255478,1694247575,184992097000,0,286365000,25000,0,352866000,104000,0,203065000,79000,96,52,98,5
1,0x41ad2bc63a2059f9b623533d87fe99887d794847,1316,689,725,60,24,36,20,5.386190203564464,1.0386545880782245,4.3475356154862395,1758546.3979241312,634563.8739120656,1123982.5240120655,29.0,14.5,14.5,1503622409,1708081343,204458934000,0,155067000,86000,0,3367323000,715078000,0,148589000,390473000,454,25,28,8
